"Time","N","ProducerProportion","MeanProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","MixingFreq","EnvChangeFreq","Replicate","Struct"
1700,625,1e-05,9.3623445105755e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1710,625,8.59896812382514e-05,7.98078975993959e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1720,625,0.00022193830115228,0.000213747580984627,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1730,625,0.000183955114951952,0.000181812880910676,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1740,625,4.1997396161438e-05,4.02942272278138e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1750,625,4e-06,3.96671536244667e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1760,625,1.79993880208073e-05,1.82450417859261e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1770,625,0.00020594398323656,0.000182140491245434,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1780,625,0.00015596755874778,0.000153354601725737,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1790,625,2.19994280148716e-05,2.12915105003061e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1800,625,0.000195936908315522,0.000185771666534465,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1810,625,0.000157966826966337,0.000155453229184648,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1820,625,8.99884814743713e-05,8.97557834321924e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1830,625,1.8e-05,1.80878394812891e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1840,625,3.79990120256873e-05,3.65339561633484e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1850,625,8e-06,7.8638368150121e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1860,625,1e-05,1.02165622779748e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1870,625,1.6e-05,1.60144255137054e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1880,625,8.5987961685364e-05,8.23185317699081e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1890,625,0.000245915896763307,0.000231331929783189,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1900,625,2.79993280161276e-05,2.78823520133508e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1910,625,3.19989120369907e-05,2.98988981348691e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1920,625,0.000117983010446496,0.000108120715014825,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1930,625,4.7997600119994e-05,4.74735794958538e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1940,625,1e-05,1.02017426458262e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1950,625,4.99958003527704e-05,4.92106132592339e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1960,625,1.6e-05,1.59496821399001e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1970,625,6e-06,5.96028062444627e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1980,625,7.19940964840883e-05,7.16081256587209e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
1990,625,2e-06,2.11360634081902e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2000,625,2.99991000269992e-05,2.80298633395991e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2010,625,3.5998920032399e-05,3.2980771968835e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2020,625,2.39992800215994e-05,2.37572031099468e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2030,625,4.39976241282971e-05,4.39551694546053e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2040,625,6.79921129149019e-05,6.66261190581917e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2050,625,4e-06,3.89447533420087e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2060,625,2.9999040030719e-05,3.0016980572211e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2070,625,1.99994800135196e-05,1.99545124253176e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2080,625,4.79974081399604e-05,4.57155453786309e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2090,625,0.000101986945670954,9.28770994771219e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2100,625,4.1997312172021e-05,4.15045204324999e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2110,625,7.19936645575189e-05,6.98809462632124e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2120,625,2.59993760149756e-05,2.58305105978395e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2130,625,0.000221932088780833,0.000215002778997945,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2140,625,0.000143962281882147,0.00013379849276552,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2150,625,7.39936365472569e-05,7.28902427408016e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2160,625,0.000453724135725479,0.000409895323686316,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2170,625,0.000207939281729735,0.000194909483423053,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2180,625,5.99947204645991e-05,5.9475534352924e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2190,625,7.79889255725687e-05,7.86324170724155e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2200,625,6.99923008469068e-05,6.84401339096955e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2210,625,0.00021793592683751,0.000216213687679282,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2220,625,0.000163964583649932,0.000158338274106813,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2230,625,0.000251902261922374,0.000232951996423718,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2240,625,0.000207929304036628,0.000201246517287198,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2250,625,0.000105982618850509,9.83103577464417e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2260,625,0.000335858939245517,0.000277898817820429,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2270,625,0.000491668615353252,0.000392652606584021,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2280,625,8.3990089169478e-05,8.40991542237743e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2290,625,1e-05,9.72209585954959e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2300,625,8.79919047447635e-05,8.99277123491646e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2310,625,9.1988961324641e-05,9.2939435797375e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2320,625,3.39978921306879e-05,3.36349147663264e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2330,625,8e-06,7.99968715464514e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2340,625,3.19981441076418e-05,3.2830994398803e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2350,625,6.39942405183533e-05,6.25309509868678e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2360,625,0.000291872743483841,0.000273438437955827,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2370,625,0.000107984450239166,9.98140426318036e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2380,625,5.79968681691189e-05,5.85884902648743e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2390,625,6e-06,5.90789260117607e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2400,625,6e-06,6.2232871823393e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2410,625,1.2e-05,1.23148637977462e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2420,625,5.19970881630629e-05,5.1550305512705e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2430,625,0.000363808636657118,0.000330002771782358,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2440,625,0.000259917865954358,0.000239177580360047,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2450,625,4.59974241442479e-05,4.45156254050454e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2460,625,0.00011798088709629,0.000113353989305777,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2470,625,0.000197948929176273,0.000190594818599078,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2480,625,0.000331854647664323,0.000308236471014995,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2490,625,2.59992200233993e-05,2.58519094632953e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2500,625,0.00010998658163704,0.000106647389989727,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2510,625,0.000217927648020857,0.000212945146699782,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2520,625,0.000367812415668009,0.000325359518648259,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2530,625,2.19994280148716e-05,2.24638953454133e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2540,625,6e-06,5.87980049558033e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2550,625,7.1992512778671e-05,7.232261132496e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2560,625,7.59937685109821e-05,7.61425575828745e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2570,625,1.79994960141116e-05,1.81601571865143e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2580,625,0.000127975172816474,0.000127829524712143,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2590,625,5.79951284092136e-05,5.74303986517096e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2600,625,8e-06,8.05673554914143e-06,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2610,625,4.19974801511909e-05,4.05740305557665e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2620,625,1.4e-05,1.39179164608338e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2630,625,6.59924768576382e-05,6.17349134022639e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2640,625,7.99913609330192e-05,7.94874340117119e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2650,625,2.99992800172796e-05,2.77329975385741e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2660,625,5.99958002939794e-05,6.06114591359724e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2670,625,8.39880736935355e-05,8.00215377511821e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2680,625,2.59991680266231e-05,2.47687541764243e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2690,625,2.59992720203834e-05,2.58479205029679e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2700,625,9.19885934144166e-05,8.9295570220853e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2710,625,6.39964162006928e-05,6.27736691431971e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2720,625,0.000115980979119424,0.000112727025636857,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2730,625,5.59964162293613e-05,5.44099476260885e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2740,625,0.000157964615926033,0.000145031916170726,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2750,625,8.19881937001072e-05,7.81111435770465e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2760,625,0.000153967358919909,0.000146178852137224,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2770,625,3.7997948110802e-05,3.81894733534104e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2780,625,4.19985720485503e-05,4.28030382839404e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2790,625,0.000103986481757372,9.83415652434229e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2800,625,7.59919448538455e-05,7.13359644449703e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2810,625,3.99989600270393e-05,3.82201463044822e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2820,625,0.0001659624924767,0.000159545038945886,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2830,625,4.59976081243775e-05,4.5015159351489e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2840,625,6.59939285585726e-05,6.471278601903e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2850,625,0.000557545043244712,0.000511583190407063,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2860,625,0.000245920813498054,0.00024500354698583,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2870,625,9.79882414110307e-05,9.80532091056483e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2880,625,1.99994400156796e-05,1.93290896127878e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2890,625,7.99928006479417e-05,7.5232647753913e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2900,625,0.000117981830798057,0.000117898816889592,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2910,625,3.1998976032767e-05,3.21464817637573e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2920,625,4.79970241845006e-05,4.77576535037308e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2930,625,3.79978721191613e-05,3.70274661899302e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2940,625,2.99991600235193e-05,3.05229300612826e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2950,625,1.2e-05,1.22181292644659e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2960,625,1.2e-05,1.21958922611626e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2970,625,0.000145967303324055,0.00014146312083498,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2980,625,0.000263891804360212,0.00024088558544596,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
2990,625,5.59963042439199e-05,5.44106125289886e-05,0,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
0,14,0.652173913043478,0.428571428571429,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
10,345,0.607827960865497,0.38327262448373,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
20,565,0.526739401249402,0.31927563220066,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
30,623,0.471735218454403,0.282435533325828,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
40,625,0.481574828586865,0.2944840824726,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
50,625,0.532100056301777,0.331909498019288,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
60,625,0.544187337316864,0.347322204882639,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
70,625,0.530079032638387,0.338193321648304,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
80,625,0.514286673515568,0.32597225683384,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
90,625,0.519694013250319,0.329883814095018,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
100,625,0.528616272412194,0.337520860021861,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
110,625,0.536459249870003,0.341812415039781,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
120,625,0.534839081449492,0.339701479021241,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
130,625,0.531416129284635,0.339815148639442,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
140,625,0.548690985776931,0.354840018734254,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
150,625,0.575793724204362,0.381445798959214,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
160,625,0.60406881678778,0.41099104675973,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
170,625,0.633643425029357,0.444653283357702,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
180,625,0.665604109640057,0.481790634313753,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
190,625,0.687034277198212,0.508803508128538,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
200,625,0.707558360800949,0.534220984825749,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
210,625,0.729131385254495,0.5601229913251,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
220,625,0.754730444311362,0.592195799290936,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
230,625,0.780043909314752,0.626915705006833,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
240,625,0.806826839383029,0.663845742769168,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
250,625,0.833085100468473,0.704935462673258,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
260,625,0.860692993385466,0.752274068602655,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
270,625,0.889883126203093,0.800338129013791,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
280,625,0.912416197038703,0.838674753915299,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
290,625,0.927971817404911,0.868134843997372,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
300,625,0.936675085354148,0.886541784984553,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
310,625,0.942662113137894,0.902556404205266,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
320,625,0.948497344190248,0.916961701089282,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
330,625,0.955511641965272,0.933520151156349,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
340,625,0.960178839284974,0.943513295326824,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
350,625,0.966370614793373,0.953804653100912,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
360,625,0.971103253518897,0.959105366236337,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
370,625,0.973822246469214,0.96391472204381,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
380,625,0.973740278455938,0.963881418771484,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,"0",TRUE
