"Time","N","ProducerProportion","MeanProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","MixingFreq","EnvChangeFreq","Replicate"
1920,1,9.1988961324641e-05,9.1988961324641e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
1930,1,0.000307843000069964,0.000307843000069964,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
1940,1,0.000221927207875817,0.000221927207875817,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
1950,1,8.19926206641402e-05,8.19926206641402e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
1960,1,0.000125977575991474,0.000125977575991474,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
1970,1,7.39912690302544e-05,7.39912690302544e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
1980,1,0.000197946950217342,0.000197946950217342,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
1990,1,1.79994960141116e-05,1.79994960141116e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2000,1,4.19987400377989e-05,4.19987400377989e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2010,1,0.000241912911351913,0.000241912911351913,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2020,1,7.39933405993461e-05,7.39933405993461e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2030,1,0.00012397421336362,0.00012397421336362,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2040,1,0.000111980067547976,0.000111980067547976,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2050,1,0.000127973125643615,0.000127973125643615,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2060,1,7.99905611137886e-05,7.99905611137886e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2070,1,3.19991040250873e-05,3.19991040250873e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2080,1,0.00012197828786476,0.00012197828786476,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2090,1,0.000111976484938163,0.000111976484938163,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2100,1,0.000151963832607839,0.000151963832607839,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2110,1,0.00033980698962989,0.00033980698962989,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2120,1,0.000265888326902701,0.000265888326902701,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2130,1,0.000193930960578034,0.000193930960578034,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2140,1,7.19915050024097e-05,7.19915050024097e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2150,1,6.19945444800857e-05,6.19945444800857e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2160,1,1.4e-05,1.4e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2170,1,5.19968801871888e-05,5.19968801871888e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2180,1,9.39860900586713e-05,9.39860900586713e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2190,1,0.000191948173993022,0.000191948173993022,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2200,1,5.19953204211621e-05,5.19953204211621e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2210,1,4.19963043252194e-05,4.19963043252194e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2220,1,2.59992720203834e-05,2.59992720203834e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2230,1,4.99956003871659e-05,4.99956003871659e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2240,1,0.000107980779421263,0.000107980779421263,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2250,1,2.39993280188155e-05,2.39993280188155e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2260,1,7.39911210654721e-05,7.39911210654721e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2270,1,1.2e-05,1.2e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2280,1,8e-06,8e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2290,1,6.19964042085559e-05,6.19964042085559e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2300,1,4.59959523561927e-05,4.59959523561927e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2310,1,0.000107984018365282,0.000107984018365282,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2320,1,9.59856021596761e-05,9.59856021596761e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2330,1,0.000139962210203245,0.000139962210203245,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2340,1,0.000243912679260825,0.000243912679260825,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2350,1,0.000129980762847099,0.000129980762847099,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2360,1,2.59992720203834e-05,2.59992720203834e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2370,1,0.000473675058909588,0.000473675058909588,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2380,1,0.000413737690304347,0.000413737690304347,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2390,1,0.000103984402339649,0.000103984402339649,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2400,1,8.19903251416333e-05,8.19903251416333e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2410,1,0.000137967163815012,0.000137967163815012,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2420,1,0.000145969346437248,0.000145969346437248,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2430,1,5.79965202087875e-05,5.79965202087875e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2440,1,5.59967521883731e-05,5.59967521883731e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2450,1,0.000203951459552626,0.000203951459552626,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2460,1,0.000269886647608005,0.000269886647608005,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2470,1,7.19935205831475e-05,7.19935205831475e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2480,1,0.000267895520746909,0.000267895520746909,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2490,1,0.000177946971802403,0.000177946971802403,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2500,1,8.99865020246963e-05,8.99865020246963e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2510,1,0.000109983502474629,0.000109983502474629,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2520,1,3.5997912121097e-05,3.5997912121097e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2530,1,0.000183944816555033,0.000183944816555033,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2540,1,0.000401748505435597,0.000401748505435597,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2550,1,0.00019593573307955,0.00019593573307955,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2560,1,0.000129976864118187,0.000129976864118187,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2570,1,8.59896812382514e-05,8.59896812382514e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2580,1,8.79920807127359e-05,8.79920807127359e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2590,1,1.2e-05,1.2e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2600,1,0.000147960642469103,0.000147960642469103,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2610,1,6.19964042085559e-05,6.19964042085559e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2620,1,8e-06,8e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2630,1,0.000113982902564615,0.000113982902564615,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2640,1,0.000115982834540488,0.000115982834540488,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2650,1,8.79869779272668e-05,8.79869779272668e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2660,1,0.000101984906233877,0.000101984906233877,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2670,1,1e-05,1e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2680,1,0.000107984018365282,0.000107984018365282,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2690,1,0.000263881780962129,0.000263881780962129,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2700,1,0.000213923843111852,0.000213923843111852,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2710,1,0.000499596326168456,0.000499596326168456,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2720,1,0.000369778133120128,0.000369778133120128,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2730,1,7.99905611137886e-05,7.99905611137886e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2740,1,7.39912690302544e-05,7.39912690302544e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2750,1,2e-06,2e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2760,1,8.39926086504388e-05,8.39926086504388e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2770,1,0.000165960501400667,0.000165960501400667,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2780,1,0.000181945416375087,0.000181945416375087,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2790,1,5.59966402015879e-05,5.59966402015879e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2800,1,0.00012197828786476,0.00012197828786476,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2810,1,2.79983760941865e-05,2.79983760941865e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2820,1,0.000145960590640527,0.000145960590640527,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2830,1,6.99916010078791e-05,6.99916010078791e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2840,1,0.000155962568983444,0.000155962568983444,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2850,1,6e-06,6e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2860,1,7.19913610366756e-05,7.19913610366756e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2870,1,0.000171948759269738,0.000171948759269738,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2880,1,3.59989920282232e-05,3.59989920282232e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2890,1,0.000171958729904823,0.000171958729904823,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2900,1,5.39968681816455e-05,5.39968681816455e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2910,1,0.00013197624427603,0.00013197624427603,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2920,1,0.00013397213379617,0.00013397213379617,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2930,1,0.000119974805290889,0.000119974805290889,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2940,1,3.5998920032399e-05,3.5998920032399e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2950,1,3.99976001439914e-05,3.99976001439914e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2960,1,5.59949604535592e-05,5.59949604535592e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2970,1,2.2e-05,2.2e-05,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2980,1,2e-06,2e-06,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
2990,1,0.000245911471870127,0.000245911471870127,0,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
0,1,0.613605014775825,0.613605014775825,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
10,1,0.381541283626245,0.381541283626245,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
20,1,0.241907158052224,0.241907158052224,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
30,1,0.180364509555406,0.180364509555406,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
40,1,0.0891693447793859,0.0891693447793859,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
50,1,0.0587712957425027,0.0587712957425027,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
60,1,0.0478386929180485,0.0478386929180485,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
70,1,0.0349038518060615,0.0349038518060615,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
80,1,0.0193942284575355,0.0193942284575355,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
90,1,0.0117528753692414,0.0117528753692414,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
100,1,0.00935783000895354,0.00935783000895354,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
110,1,0.00305851169676757,0.00305851169676757,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
120,1,0.00115578551495335,0.00115578551495335,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
130,1,0.00035578723923094,0.00035578723923094,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
140,1,1.4e-05,1.4e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
150,1,8e-06,8e-06,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
160,1,8e-06,8e-06,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
170,1,5.19953204211621e-05,5.19953204211621e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
180,1,5.79965202087875e-05,5.79965202087875e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
190,1,0.000213936246998394,0.000213936246998394,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
200,1,0.000337806099299002,0.000337806099299002,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
210,1,0.000189954790759799,0.000189954790759799,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
220,1,9.39860900586713e-05,9.39860900586713e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
230,1,9.99852021900759e-05,9.99852021900759e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
240,1,0.000311850935252949,0.000311850935252949,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
250,1,0.000383793519086731,0.000383793519086731,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
260,1,6.79918409790825e-05,6.79918409790825e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
270,1,3.99988800313591e-05,3.99988800313591e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
280,1,6.79919769467203e-05,6.79919769467203e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
290,1,0.000115982834540488,0.000115982834540488,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
300,1,3.5997912121097e-05,3.5997912121097e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
310,1,0.000209937018894332,0.000209937018894332,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
320,1,0.000467679172087948,0.000467679172087948,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
330,1,0.000245918846780562,0.000245918846780562,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
340,1,4.79972161614626e-05,4.79972161614626e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
350,1,8e-06,8e-06,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
360,1,8e-06,8e-06,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
370,1,5.59967521883731e-05,5.59967521883731e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
380,1,0.00011597935567469,0.00011597935567469,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
390,1,0.000193947634138783,0.000193947634138783,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
400,1,0.000305861750488779,0.000305861750488779,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
410,1,0.000441682871698121,0.000441682871698121,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
420,1,0.000485652272972552,0.000485652272972552,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
430,1,0.000751125689697192,0.000751125689697192,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
440,1,0.00093067843662,0.00093067843662,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
450,1,0.000479656565898816,0.000479656565898816,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
460,1,0.000531618298061992,0.000531618298061992,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
470,1,0.000427704028812062,0.000427704028812062,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
480,1,0.00045765584280621,0.00045765584280621,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
490,1,0.000187943992690178,0.000187943992690178,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
500,1,5.59966402015879e-05,5.59966402015879e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
510,1,0.00010798056349857,0.00010798056349857,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
520,1,0.000165960169559306,0.000165960169559306,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
530,1,0.000115982834540488,0.000115982834540488,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
540,1,0.000229924125038737,0.000229924125038737,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
550,1,0.00026790409033566,0.00026790409033566,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
560,1,0.000265880885363357,0.000265880885363357,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
570,1,0.000103984610277679,0.000103984610277679,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
580,1,3.5997912121097e-05,3.5997912121097e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
590,1,0.000189943776642114,0.000189943776642114,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
600,1,1.99994400156796e-05,1.99994400156796e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
610,1,8e-06,8e-06,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
620,1,0.000111979843628147,0.000111979843628147,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
630,1,8.19926206641402e-05,8.19926206641402e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
640,1,4.5997332154735e-05,4.5997332154735e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
650,1,0.000193941817454764,0.000193941817454764,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
660,1,1.2e-05,1.2e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
670,1,1e-05,1e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
680,1,3.39980281143694e-05,3.39980281143694e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
690,1,2.99991000269992e-05,2.99991000269992e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
700,1,6.19945444800857e-05,6.19945444800857e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
710,1,0.000223919836698462,0.000223919836698462,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
720,1,4.99956003871659e-05,4.99956003871659e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
730,1,0.00014996880648825,0.00014996880648825,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
740,1,0.000295849116950355,0.000295849116950355,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
750,1,0.000209936599147058,0.000209936599147058,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
760,1,1.6e-05,1.6e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
770,1,0.000285870214922425,0.000285870214922425,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
780,1,0.000697309663433201,0.000697309663433201,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
790,1,0.000950691848017128,0.000950691848017128,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
800,1,0.000948690806686772,0.000948690806686772,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
810,1,0.00100857186224306,0.00100857186224306,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
820,1,8.99866819710683e-05,8.99866819710683e-05,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
830,1,0.000211930486800329,0.000211930486800329,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
840,1,0.000349832080601311,0.000349832080601311,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
850,1,0.000511600951258019,0.000511600951258019,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
860,1,0.000107983802429636,0.000107983802429636,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
870,1,0.000149964308494578,0.000149964308494578,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
880,1,6e-06,6e-06,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
890,1,0.000281880482675346,0.000281880482675346,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
900,1,0.000269911469038155,0.000269911469038155,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
910,1,0.000273884968313308,0.000273884968313308,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
920,1,0.000295858579598952,0.000295858579598952,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
930,1,0.0003038717661147,0.0003038717661147,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
940,1,0.000487620631148966,0.000487620631148966,8,"single","uniform",0.05,1e-05,1e-05,1e-05,0.1,800,2000,NA,NA,0
