"Time","N","ProducerProportion","GenomeLength","PopulationStructure","FitnessDistribution","MigrationRate","MutationRateSocial","MutationRateTolerance","MutationRateAdaptation","ProductionCost","MinCarryingCapacity","MaxCarryingCapacity","EnvChangeFreq","Replicate"
1530,625,0.87301962016374,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1540,625,0.863791264765106,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1550,625,0.850112896680319,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1560,625,0.836992278985393,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1570,625,0.819113370962977,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1580,625,0.802465320984458,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1590,625,0.77789024949151,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1600,625,0.761736679974559,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1610,625,0.745861190162268,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1620,625,0.726539825862625,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1630,625,0.708573564650244,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1640,625,0.685146218175098,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1650,625,0.663438861470122,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1660,625,0.639680838952204,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1670,625,0.610835516414916,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1680,625,0.583116498582349,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1690,625,0.559897922566518,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1700,625,0.537264714974831,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1710,625,0.507334194350769,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1720,625,0.481302399749557,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1730,625,0.450399447305615,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1740,625,0.418340019866097,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1750,625,0.395629069385071,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1760,625,0.368614442939748,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1770,625,0.338459128563983,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1780,625,0.318026360753148,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1790,625,0.291742028159512,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1800,625,0.271573604060914,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1810,625,0.244617658181995,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1820,625,0.229875464904798,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1830,625,0.223276097029163,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1840,625,0.220532599232075,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1850,625,0.223872859882907,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1860,625,0.246024243513729,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1870,625,0.26019499044436,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1880,625,0.286106365272531,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1890,625,0.311608998021373,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1900,625,0.343696373328467,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1910,625,0.380053269432999,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1920,625,0.427595409070021,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1930,625,0.474234695235915,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1940,625,0.515927137817312,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1950,625,0.556734140110966,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1960,625,0.59464475240319,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1970,625,0.629141551200247,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1980,625,0.664943867389702,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
1990,625,0.694274812543208,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2000,625,0.727947479113452,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2010,625,0.757736809016458,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2020,625,0.784118027962631,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2030,625,0.810653126126818,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2040,625,0.835934768217948,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2050,625,0.858071874649415,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2060,625,0.880383899823065,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2070,625,0.895092166661151,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2080,625,0.911892293433642,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2090,625,0.924923442177339,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2100,625,0.941156200882915,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2110,625,0.956547592353599,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2120,625,0.970041767507861,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2130,625,0.980999075380797,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2140,625,0.989388249077213,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2150,625,0.99342190897214,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2160,625,0.993927795294182,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2170,625,0.993347833807532,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2180,625,0.993579789511568,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2190,625,0.991070157189368,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2200,625,0.990004460353576,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2210,625,0.987424619903652,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2220,625,0.985727306708303,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2230,625,0.982697920644063,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2240,625,0.98129874083478,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2250,625,0.977512074353667,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2260,625,0.975808168206228,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2270,625,0.970488997555012,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2280,625,0.964000641836964,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2290,625,0.961893411388042,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2300,625,0.956122443102105,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2310,625,0.947699210649403,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2320,625,0.941902055435739,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2330,625,0.934314389991751,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2340,625,0.928244100509802,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2350,625,0.916318483633635,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2360,625,0.90880411108086,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2370,625,0.897139543143637,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2380,625,0.884292442461241,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2390,625,0.872424589897848,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2400,625,0.85560448934932,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2410,625,0.839304878649141,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2420,625,0.826846901672841,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2430,625,0.810060001736532,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2440,625,0.794323261302115,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2450,625,0.773023585135993,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2460,625,0.751094085121682,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2470,625,0.730067470976199,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2480,625,0.702498645013401,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2490,625,0.681314510464384,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2500,625,0.656109223619391,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2510,625,0.630332724195849,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2520,625,0.607623156673222,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2530,625,0.588510917747496,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2540,625,0.561845333703972,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2550,625,0.541082488987664,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2560,625,0.506924678218547,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2570,625,0.471204359673025,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2580,625,0.44561896652798,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2590,625,0.424904186032425,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2600,625,0.393936124298662,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2610,625,0.37294199674624,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2620,625,0.352268692076452,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2630,625,0.332200980053834,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2640,625,0.311709541910633,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2650,625,0.289010781977401,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2660,625,0.260095017144784,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2670,625,0.241309829774167,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2680,625,0.227906669310596,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2690,625,0.210977163303921,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2700,625,0.191728471856708,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2710,625,0.179577943078913,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2720,625,0.165662863327809,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2730,625,0.150129991333911,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2740,625,0.139206513913722,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2750,625,0.131080219316167,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2760,625,0.115327501414458,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2770,625,0.102892351815093,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2780,625,0.0913411270993929,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2790,625,0.087988105401353,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2800,625,0.0790565186429437,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2810,625,0.073950951290842,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2820,625,0.0711122096802248,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2830,625,0.0615450080016281,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2840,625,0.0610154177150972,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2850,625,0.0573405685639905,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2860,625,0.0562661180925123,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2870,625,0.0585162644320229,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2880,625,0.0541839017409524,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2890,625,0.0516337716014256,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2900,625,0.0479258141624426,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2910,625,0.04472335494165,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2920,625,0.0384397857304721,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2930,625,0.04286833662506,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2940,625,0.0426015314971325,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2950,625,0.0397528552562975,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2960,625,0.0388404219070335,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2970,625,0.0349724706777817,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2980,625,0.0359603415142505,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
2990,625,0.0293898952851342,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,1e-07,0.1,800,2000,NA,7
0,10,0.909090909090909,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
10,204,0.92422634324566,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
20,514,0.952239754201719,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
30,608,0.956317869220285,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
40,625,0.955393532284137,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
50,625,0.951661879772913,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
60,625,0.949954034279094,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
70,625,0.947526781226835,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
80,625,0.945197831928117,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
90,625,0.940687793069592,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
100,625,0.933992604475611,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
110,625,0.930477143059354,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
120,625,0.926605205943678,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
130,625,0.921192579695191,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
140,625,0.914545965701434,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
150,625,0.908779173397204,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
160,625,0.903269435140913,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
170,625,0.891872967092426,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
180,625,0.885309217611544,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
190,625,0.874931881574324,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
200,625,0.862923652808529,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
210,625,0.853855240000876,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
220,625,0.842718410837543,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
230,625,0.8322621075744,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
240,625,0.820871456919021,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
250,625,0.813676182536457,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
260,625,0.801395320439069,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
270,625,0.787806387194769,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
280,625,0.770064706383404,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
290,625,0.755346105783476,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
300,625,0.743203367115335,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
310,625,0.726945816057772,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
320,625,0.707840655548988,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
330,625,0.686222022151965,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
340,625,0.651295642311905,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
350,625,0.631235714207596,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
360,625,0.610782261176585,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
370,625,0.579697554441451,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
380,625,0.54972279770408,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
390,625,0.522350918468917,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
400,625,0.504188400071045,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
410,625,0.476856822023964,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
420,625,0.452872018895558,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
430,625,0.427024604005735,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
440,625,0.404590678909878,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
450,625,0.365619645916619,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
460,625,0.337980833593645,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
470,625,0.306094115144599,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
480,625,0.277704435977023,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
490,625,0.254660955106475,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
500,625,0.23533584748053,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
510,625,0.222623550832054,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
520,625,0.193885778275476,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
530,625,0.187790200538857,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
540,625,0.172823967294738,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
550,625,0.157906448072187,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
560,625,0.149465439119175,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
570,625,0.136873546716835,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
580,625,0.120730563850677,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
590,625,0.112342538334678,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
600,625,0.094117710173747,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
610,625,0.0851409948901666,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
620,625,0.083326689039815,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
630,625,0.0786704590385572,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
640,625,0.0724137109644839,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
650,625,0.0653510442044711,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
660,625,0.0673681063895352,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
670,625,0.0638138862102218,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
680,625,0.0619675837271649,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
690,625,0.0609340001041829,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
700,625,0.0574462683725393,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
710,625,0.0512483994276485,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
720,625,0.044016936148447,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
730,625,0.0373371006253118,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
740,625,0.0342201526570976,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
750,625,0.0308829507078748,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
760,625,0.0301876230552446,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
770,625,0.0293384800965018,8,"lattice, 25x25","uniform",0.05,1e-05,1e-05,0.1,0.1,800,2000,NA,8
